what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1426462405204
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1426462405205
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1426462405207
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1426462405207
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1426462405209
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1426462405210
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1426462405211
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1426462405229
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1426462405230
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1426462405232
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1426462405233
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1426462405235
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1426462405236
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1426462405237
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1426462405238
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1426462405240
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1426462405241
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1426462405241
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1426462405242
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1426462405243
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1426462405243
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1426462405244
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1426462405245
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1426462405246
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1426462405247
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1426462405248
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1426462405249
started,bundle,com.altera.sbtgui.integration,14.0.0.200,"com.altera.sbtgui.integration",1426462405250
started,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1426462405250
started,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1426462405251
started,bundle,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui",1426462405251
started,bundle,com.altera.systemconsole,14.0.0.200,"com.altera.systemconsole",1426462405252
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.200,"com.altera.systemconsole.designs.plugin",1426462405252
started,bundle,com.altera.utilities,14.0.0.200,"com.altera.utilities",1426462405252
os,sysinfo,,,"win32",1426462405255
arch,sysinfo,,,"x86_64",1426462405255
ws,sysinfo,,,"win32",1426462405255
locale,sysinfo,,,"zh_CN",1426462405255
processors,sysinfo,,,"4",1426462405255
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1426462405255
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1426462405255
java.specification.name,sysinfo,,,"Java Platform API Specification",1426462405255
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426462405255
java.specification.version,sysinfo,,,"1.6",1426462405255
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1426462405255
java.version,sysinfo,,,"1.6.0_23",1426462405255
java.vm.info,sysinfo,,,"mixed mode",1426462405255
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1426462405255
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1426462405255
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1426462405255
java.vm.specification.version,sysinfo,,,"1.0",1426462405255
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1426462405255
java.vm.version,sysinfo,,,"19.0-b09",1426462405255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462406422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462414998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462416882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462436522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462439982
started,bundle,com.altera.sbtgui.core,14.0.0.200,"com.altera.sbtgui.core",1426462456385
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1426462456448
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1426462456462
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426462467501
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426462467518
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1426462469471
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1426462469486
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1426462469487
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1426462469489
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1426462490273
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1426462490511
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1426462490917
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1426462492509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462495603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1426462495607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462501715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462532231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1426462532235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462534583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462542488
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426462543886
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1426462544342
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1426462544346
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1426462545069
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1426462545077
started,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1426462545079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462550451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462560267
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1426462565230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462565538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462596755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462599901
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1426462602088
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1426462602113
started,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1426462603189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462767723
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426462767736
opened,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426462769850
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1426462770164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462801036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462807170
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426462823769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462829571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462834495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426462834507
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1426462834521
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426462836531
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426462837741
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426462842232
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426462847700
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426462851148
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1426462854731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462862002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426462950721
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426462952290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426462960129
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426462965931
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426462966032
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1426462966516
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1426462976059
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426462976097
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1426462978263
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426462978306
activated,view,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1426463037781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463057449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463305209
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426463305268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463344271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463358788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463399067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463403974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463404204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463404217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463412568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463420619
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1426463432670
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426463437205
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426463437444
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426463437507
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426463443352
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426463443586
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426463443642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463462749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463465491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463494459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463535625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463557018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463564185
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463639879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463693125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463751025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463757193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426463809230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426463811477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426463832672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463915946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426463919994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464064888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464068902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464079906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464081962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464087249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464098050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464148590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464149815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464214124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464296707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464332087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464350590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464353627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464360098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464364363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464387122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464519229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464528272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464544948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464550395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1426464586727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426464588899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426464589977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426464591085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426464592102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1426464593109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464612726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464619355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464768975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464773928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464782287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464815079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464828178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426464828211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464838102
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464845453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426464845483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464855437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464865688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464889558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464893516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1426464893546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464908038
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1426464908292
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426464909665
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426464911880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464933791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426464949552
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426464952428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1426464953509
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426464954429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426465005456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426465028366
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426465032801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426465049883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426465072164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426465122130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1426465156809
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1426465176438
